ORDER_ID,on.time,in_full,OTIF
FJUL730122503,1.0,0.0,0.0 units
,1.0,0.0,0.0
FJUL731220202,1.0,0.0,0.0
N/A,-1.0,0.0,0.0
FAUG81603401,-1.0,0.0,0.0
FJUL731603502,1.0,0.0,0.0
  FAUG81403501  ,1.0,0.0,0.0 units
FJUL730403603,1.0,0.0,
ID_FAUG81421602,1.0,0.0,0.0
FJUL731303603#@$,1.0,0.0,0.0
ID_  FAUG81303203  #@$,1.0 units,0.0,0.0
FJUL730303601,1.0 units,0.0,0.0
FJUL731121602,-1.0,0.0,-1.0
FAUG81422103,1.0,0.0,0.0
FAUG81303302,0.0,0.0 units,0.0
#@$,0.0 units,0.0 units,0.0
FJUL730303203,0.0,0.0,0.0
N/A#@$,0.0,0.0,0.0
Fjul730902202,0.0,0.0,0.0 units
  NULL  ,-1.0,0.0,0.0
FAUG81401303,0.0,0.0,0.0
FJUL731401201,0.0,0.0,0.0
FAUG81720502,0.0,0.0,0.0
  faug81501401  ,0.0,0.0 units,0.0
FJUL731903301,0.0,0.0,
FJUL730903403#@$,-1.0,0.0 units,0.0
FJUL730521303,0.0,0.0,0.0 units
  FAUG81521403  ,0.0,0.0,0.0
FAUG81521503,0.0,0.0,0.0
FJUL731522302,0.0,0.0,0.0
FJUL731522403,0.0,0.0,0.0
  FAUG81422303  ,0.0,0.0,0.0
FAUG81121603,0.0,0.0 units,0.0
FAUG81121602,0.0,0.0,0.0
FJUL731420502,0.0,0.0,0.0
FJUL730520503,0.0,0.0,0.0 units
fjul730421102,0.0,0.0,0.0
FJUL731421602,0.0,0.0,0.0
ID_FJUL730122103,0.0 units,0.0,0.0
FJUL731122203,0.0,0.0 units,0.0
FAUG81122501,0.0,0.0,0.0
fjul731122303,0.0,0.0,0.0
FJUL730122401,0.0,0.0,0.0
FAUG81122101,0.0,0.0,0.0
N/A,0.0,1.0,0.0
,0.0,1.0,0.0 Units
FJUL731301302,0.0,1.0 units,0.0
FAUG81301503,0.0,1.0,0.0 units
ID_N/A#@$,0.0,1.0,0.0
FJUL731421503,0.0,1.0,0.0
FJUL730320101,0.0,1.0,0.0
FJUL731203103,0.0,-1.0 Units,0.0 units
FJUL731203102,0.0,1.0,0.0 units
FJUL730203501,,1.0,-1.0
    ,0.0,1.0 units,0.0
fjul730520203,0.0,1.0,0.0
FAUG81503501,0.0,1.0,0.0
  FJUL731622402  #@$,0.0,1.0,0.0
FAUG81202603,0.0,1.0,0.0
FJUL731621102,0.0,1.0,
FJUL730621603,0.0,1.0,0.0
FAUG81902101,0.0,1.0,0.0
FAUG81101103,0.0,-1.0,0.0
FJUL731703202,0.0,1.0,0.0
FJUL730401501,0.0,1.0,0.0
FAUG81402603,0.0,1.0 units,0.0
FAUG81403102,0.0,1.0,0.0 units
FJUL730601302,0.0,1.0,0.0
FAUG81103302,0.0,1.0,0.0 units
N/A,0.0,1.0,0.0
FJUL730522103,0.0,1.0,0.0
FJUL730522401,0.0,1.0,
FAUG81522201,0.0,,-1.0
FAUG81522603,0.0,1.0,0.0
FJUL731522101#@$,0.0,1.0,0.0
  FJUL731521601  ,0.0 Units,1.0,0.0 units
ID_FJUL731521303,0.0,1.0,0.0
FJUL730521603,0.0,1.0 units,0.0 units
FJUL731521503#@$,0.0,1.0,0.0
faug81521603,0.0,1.0,0.0
ID_FJUL730521502,0.0,1.0,0.0
N/A,0.0,-1.0,0.0 units
FJUL731420402,0.0,1.0,0.0
FAUG81420402,0.0,,0.0
FJUL730420401#@$,0.0,-1.0 units,0.0
FJUL730420501,0.0,1.0,-1.0
FAUG81402601,1.0,1.0,1.0
FJUL731622403,1.0,1.0 units,1.0 units
FJUL731221501,1.0,1.0,1.0
FJUL730221403,1.0,1.0 units,1.0
FJUL731721601,1.0,1.0,1.0
FAUG81320601,1.0,1.0,1.0
FAUG81503301,1.0,1.0,1.0
FJUL731503603,1.0,1.0,1.0
FJUL730503603,1.0,1.0,
FAUG81503303,1.0,1.0,-1.0
FAUG81501301,1.0,1.0,1.0
FAUG81501601#@$,1.0,1.0,1.0
FJUL730501602,1.0,1.0 units,1.0
  FJUL731902503  ,1.0,1.0,1.0
FAUG81902603,1.0,1.0,1.0
FJUL730220603,1.0,1.0,1.0
ID_FAUG81220602,1.0,1.0,1.0
  FJUL730621602  ,1.0,,1.0 UNITS
ID_FJUL731203403#@$,1.0,1.0,1.0
FAUG81301303,1.0,1.0,1.0
FJUL730201602,1.0,1.0,1.0 units
FJUL730420102,1.0,1.0,1.0
FAUG81420102,1.0,1.0,1.0
FJUL730420602,1.0,1.0,1.0
id_faug81121502,,1.0,1.0
FAUG81522103,1.0,1.0,1.0
Id_N/A,,1.0,1.0
N/A,1.0,1.0,1.0
Faug81103502#@$,1.0,1.0,1.0
FJUL731520603,1.0 units,1.0,1.0
FJUL731403503,1.0,1.0,1.0
FJUL731202402#@$,1.0 units,1.0 units,1.0
NULL,1.0,1.0,1.0
FJUL730202403,1.0 units,1.0,1.0
FJUL731703501,1.0,1.0,1.0 units
FJUL730703503,1.0,1.0,1.0
FJUL730703602,1.0,1.0,1.0
FJUL730603603,1.0,1.0,1.0
FJUL731103503,1.0,0.0,0.0
FAUG81103601,1.0,0.0,0.0
FAUG81103401,1.0 units,0.0,0.0
  FAUG82103503  ,,0.0,0.0
FAUG82103203,1.0,0.0,0.0
  NULL  ,1.0,0.0 units,0.0
FAUG81903102,1.0,0.0 units,nan units
FJUL731903503,1.0,0.0,0.0
ID_FJUL731702601#@$,1.0,-1.0 units,0.0
FAUG82702601,1.0,0.0,0.0
FAUG82702501,1.0,0.0,0.0
FAUG81601603,1.0,,0.0
N/A,1.0,,0.0
id_fjul731601501,,0.0,0.0
FAUG82601503#@$,1.0,0.0,
  N/A  #@$,1.0,0.0,0.0
FAUG82203502,1.0,0.0,
FJUL731203602#@$,1.0,,0.0
FAUG82621601,1.0,0.0,0.0
FAUG81621403,1.0,0.0,0.0
FJUL731621602,1.0,0.0,0.0
FAUG81101503,1.0 units,0.0,0.0
ID_FJUL731102602,1.0,0.0,0.0
FAUG82902401,1.0,0.0,0.0 units
faug81902503,1.0,0.0,0.0
FJUL731902603,1.0,0.0,0.0
FJUL731201402,1.0,0.0,0.0
FAUG81201603,1.0,0.0,0.0
FAUG81321303,-1.0,0.0,0.0
FAUG82321402,1.0,0.0,0.0
FJUL731720301,1.0,0.0 units,0.0
FJUL731720403#@$,1.0,0.0,0.0
FAUG81221502,1.0,0.0,0.0
FJUL731703502,1.0,0.0,0.0
FAUG81703602,1.0,0.0,0.0
FJUL731401403,1.0,,0.0
Faug81622401,1.0,0.0,0.0
ID_FAUG82622401,1.0,0.0,0.0
faug82320603,1.0,0.0,
ID_NULL,1.0,0.0 units,0.0
FAUG81721502,1.0,0.0,0.0 units
ID_FAUG82721503,1.0,0.0,0.0
FAUG81122503,1.0 units,0.0 units,0.0
ID_  FAUG82220602  ,1.0,0.0,0.0
FAUG81220501,1.0,0.0,0.0
FJUL731501403,1.0 units,0.0,0.0
FAUG82501603,1.0,0.0,0.0
Fjul731503402,1.0,0.0,0.0
FJUL731603403,1.0,0.0,-1.0
FAUG81603503,1.0,0.0,0.0
FAUG81403603,1.0,0.0,0.0
FJUL731403603,1.0,0.0,0.0
FAUG81403602,1.0,,0.0
FAUG82303601#@$,1.0,0.0,0.0
ID_FAUG82521103,1.0,0.0,
FAUG81521502,1.0,0.0,0.0
FAUG82121501,1.0,0.0,0.0
FJUL731522103,1.0,0.0,0.0
FJUL731422503,1.0,0.0,0.0
FAUG82420502,1.0,0.0,0.0
FAUG81201401,0.0,0.0,0.0
FAUG82902602#@$,0.0,0.0,
ID_FJUL731402202,0.0,0.0,0.0
FJUL731301601,0.0,0.0,0.0
FAUG82401402,0.0,0.0,0.0
FAUG81221103,0.0,0.0,0.0
FAUG81503103#@$,0.0,0.0,0.0
FAUG82503402,0.0,0.0 units,0.0
FAUG82103402,-1.0,0.0,0.0 units
ID_FJUL731601602,0.0,0.0,0.0
FAUG82601602,0.0,0.0,0.0
FAUG81702403,0.0,0.0,0.0
  FAUG82521603  #@$,0.0,0.0 UNITS,0.0
FJUL731522601,0.0,0.0,0.0
ID_  FJUL731422301  ,0.0,0.0,0.0
FJUL731422502,0.0,0.0 Units,0.0
N/A#@$,0.0,0.0,0.0
NULL,0.0,0.0,0.0
FAUG81420601,,0.0,0.0
faug81520602,0.0,0.0,0.0
ID_FAUG82520503,0.0,0.0,0.0
NULL,0.0,0.0 units,0.0
FJUL731520101,-1.0,0.0,0.0
FJUL731421502#@$,0.0 units,0.0,0.0
ID_FAUG81122202,nan units,0.0 units,-1.0
FAUG82122603,0.0,0.0,0.0
FJUL731122503,0.0,0.0,0.0
FAUG82422402,0.0,1.0,0.0
faug81422201,0.0,1.0,0.0
FAUG82422603,0.0,1.0,0.0
FAUG82422602,0.0,1.0,0.0
FJUL731301502,0.0,,0.0 units
FAUG82421102,-1.0,1.0,0.0
FJUL731421603,0.0,1.0,0.0
FJUL731122501,0.0,1.0,0.0
FAUG81122401,0.0,1.0,0.0
Fjul731720101,0.0,1.0,0.0
FAUG81303603,0.0,-1.0,nan units
FAUG82320501,0.0,1.0,0.0
FAUG81603601,0.0,1.0,-1.0
ID_FJUL731203301,0.0,1.0,0.0
FAUG81203303,0.0 units,1.0,0.0
ID_  FJUL731203501  #@$,0.0,1.0,0.0 units
FAUG81203202,0.0 units,1.0,0.0
ID_NULL#@$,0.0,,0.0
FAUG82221601#@$,0.0,-1.0,0.0
  FJUL731520201  ,0.0,1.0,0.0
FAUG82622403,0.0,1.0,0.0
FAUG81622502,0.0,,0.0
FAUG82622101,0.0,1.0,0.0
FJUL731202503#@$,,1.0,
  FJUL731621402  ,0.0,,0.0
FAUG82621603,-1.0,1.0,-1.0
N/A,0.0,1.0,0.0
FJUL731201103,0.0 units,1.0,0.0
Faug82201601,0.0,,0.0
FJUL731403301,0.0,1.0,0.0
Fjul731522303,0.0,1.0,0.0
#@$,0.0,1.0,0.0 units
FAUG82521102,0.0,1.0,0.0
FJUL731521201,0.0 units,-1.0,0.0 units
FAUG81521601,0.0,1.0,0.0
ID_  FJUL731121401  ,0.0,1.0,0.0 units
FAUG82121503,-1.0,1.0,0.0
FJUL731121601,0.0,1.0,
FAUG82121601,0.0,1.0,0.0
FAUG82420301,0.0,1.0,0.0 Units
  FJUL731420103  ,0.0,1.0 units,0.0 units
FAUG81420503,0.0,1.0,0.0
FAUG82420601,0.0,1.0,0.0
FAUG81420602,0.0,1.0,0.0
FAUG81402501,1.0,1.0 units,1.0
FAUG82402303,1.0,1.0,1.0
FAUG82402201,1.0,1.0,1.0
FJUL731402603#@$,1.0 units,1.0,1.0
FJUL731622603,1.0,1.0,1.0
FJUL731622101,1.0,1.0,
N/A,1.0,1.0,1.0
FJUL731221302,1.0,1.0,1.0
FAUG82221302#@$,1.0,1.0 units,1.0 units
FJUL731721501,1.0,-1.0,1.0
FJUL731320603,1.0,-1.0,1.0
FAUG82503403,1.0,1.0,1.0 units
FAUG82503203,1.0,1.0,1.0
FAUG81501403,1.0,1.0 units,1.0
FAUG82401403,1.0,1.0,1.0
FAUG81401203,1.0,1.0 units,1.0
FAUG82720402,1.0,-1.0,1.0
NULL,1.0,1.0,1.0
FJUL731902203,1.0,1.0 Units,1.0
FJUL731220403,1.0,1.0,1.0
FJUL731101601,1.0,1.0,1.0
FAUG82101501,1.0,1.0,1.0 units
FJUL731101603,1.0,1.0,1.0
N/A,1.0,1.0,1.0
N/A,1.0,,1.0
N/A,,1.0,1.0
  Faug81203603  ,1.0 units,1.0,1.0 Units
  NULL  ,1.0,,1.0
N/A,1.0,1.0,1.0 units
FAUG82301502,1.0,1.0 units,1.0
FAUG81420103,1.0 UNITS,-1.0,1.0
ID_FAUG82420603,1.0,1.0,1.0
FJUL731420602,1.0,1.0,1.0
  faug81121102  ,,1.0,1.0
ID_FJUL731121203,,1.0,1.0
ID_FAUG82522602,1.0 units,1.0,1.0
FAUG81522202,1.0,1.0 units,
FAUG81422503,1.0,1.0 units,1.0
FAUG82422103,1.0,1.0 units,1.0
FJUL731521501,1.0,1.0,1.0
n/a,1.0,1.0,1.0 units
  FAUG82202303  ,1.0,1.0,1.0
FAUG81202303,1.0,1.0,1.0
  FJUL731202403  ,1.0,1.0 units,1.0
FAUG81303602,1.0,1.0,1.0
FJUL731303501,1.0,1.0,-1.0
FAUG82703301,1.0 units,1.0,-1.0
FAUG82603602,1.0 units,Nan Units,1.0
FAUG81603203,1.0,1.0,1.0
FAUG81103503,-1.0,0.0 units,0.0
FAUG82103502,1.0,0.0 units,0.0
  Faug83103601  ,-1.0,0.0,0.0
FAUG83903603,1.0,0.0,0.0
FAUG83903602,1.0,0.0,0.0
FAUG81702502,1.0,0.0,0.0
ID_  FAUG82702602  ,1.0,0.0,0.0
FAUG82601301,1.0,0.0,0.0
N/A,1.0,0.0,0.0
FAUG81601602,1.0 units,0.0,0.0
FAUG82301203,1.0,0.0,0.0
FAUG83301502,1.0,0.0,0.0
FAUG83203603,1.0,0.0 units,0.0
faug81203601,1.0,0.0,0.0
FAUG81621502#@$,1.0,0.0,0.0
FAUG81621303,1.0,0.0,0.0
FAUG83621603,1.0,0.0,0.0
FAUG82101301,1.0,0.0,0.0
FAUG81101501,1.0,0.0,0.0 units
FAUG82101201,1.0,0.0,0.0
FAUG83101202,1.0,0.0 units,0.0 UNITS
FAUG81102501,1.0,0.0,0.0
FAUG83102602,1.0,0.0,0.0
FAUG81902402,1.0,0.0,0.0
FAUG81902601,1.0,0.0,0.0
FAUG82902203,1.0,0.0,0.0
FAUG81201302,1.0,0.0,0.0
FAUG82201203,1.0,0.0,0.0
FAUG82202603,1.0 units,0.0 units,0.0
FAUG81321401,1.0,0.0 units,0.0
FAUG83321602,1.0,0.0,0.0
FAUG82402502,1.0,0.0,0.0
,1.0,0.0,0.0
FAUG81720402,1.0,,0.0
FAUG83720602,1.0,0.0,0.0
  FAUG82221502  ,,0.0,0.0
NULL,1.0,0.0,0.0
FAUG82703601,1.0,0.0,0.0
FAUG83703302,1.0,0.0,0.0
FAUG81320501,1.0,0.0,0.0 units
FAUG83320603,1.0,0.0,0.0
  FAUG82320502  ,1.0,0.0 units,0.0
FAUG82320601,1.0,0.0,0.0
ID_FAUG82721603#@$,1.0,0.0,0.0
FAUG83721601,1.0,0.0,0.0
FAUG81721602,-1.0,0.0,0.0 units
FAUG81122403,1.0,0.0,0.0
FAUG81220401,1.0,0.0,0.0
ID_FAUG83501603,1.0,0.0,0.0
FAUG81501603,1.0,0.0 units,
FAUG82503303,1.0,0.0,0.0
  FAUG83503501  ,1.0,0.0,0.0
FAUG81503602,1.0,0.0,-1.0
,1.0,-1.0,0.0
Faug81421103,1.0,,0.0 units
FAUG83421302,1.0,0.0,0.0
FAUG81303301#@$,1.0,0.0,0.0 units
,1.0,0.0,0.0
ID_  FAUG83303203  ,1.0 units,0.0,0.0
FAUG83521602,1.0,0.0,0.0
FAUG82521501,1.0,0.0,0.0
FAUG81621402,0.0,0.0,0.0
FAUG83622603,0.0,0.0,0.0
FAUG81320403,0.0 units,0.0,0.0 units
Faug82403202,0.0,0.0,-1.0
NULL,0.0,0.0 units,0.0
FAUG83102301,,0.0,0.0
FAUG81301401,0.0,0.0,0.0
ID_FAUG83103602,0.0 units,0.0,0.0
FAUG81601201#@$,0.0,0.0,0.0
FAUG83522502,0.0,0.0,0.0
  FAUG82522601  #@$,0.0,0.0,0.0
  FAUG82422401  ,-1.0,0.0,0.0 units
FAUG81121301#@$,0.0 units,0.0,0.0
FAUG83121402,0.0,0.0,0.0
FAUG82121502,0.0,0.0,0.0
FAUG82420503,0.0,0.0,0.0
  FAUG81520402  ,0.0,0.0,0.0
FAUG82520402,0.0,0.0,0.0
NULL,0.0,0.0,0.0
  faug82421401  ,0.0,0.0,0.0
faug82421603,0.0,0.0,0.0 units
FAUG83421403,0.0,0.0,0.0
ID_FAUG83122401,0.0 Units,0.0,0.0
  FAUG81122201  ,-1.0,0.0,0.0
FAUG81122203,0.0,0.0,0.0
FAUG83422302,-1.0,1.0,0.0
FAUG81421201,0.0,1.0,0.0
FAUG81102401,-1.0,1.0,0.0
  FAUG82122301  ,0.0,1.0,0.0 units
NULL,0.0,1.0,0.0
FAUG81603502,0.0,1.0,0.0
FAUG82203403,0.0,1.0,0.0
FAUG82721303,0.0,1.0,0.0
FAUG83721202#@$,0.0,1.0,0.0
ID_FAUG82221602,0.0,1.0,0.0
FAUG83520201,0.0,,0.0
  FAUG83520601  ,0.0,1.0,0.0
FAUG83202103#@$,0.0,1.0,0.0
FAUG83202203#@$,0.0,1.0,0.0
ID_FAUG83621502,0.0,1.0,0.0
FAUG82501402,0.0,1.0,0.0
FAUG83501401#@$,0.0,1.0,0.0
FAUG81703403,0.0,1.0,0.0
FAUG83401101,0.0,1.0,0.0
FAUG81403303,0.0,1.0,0.0
FAUG82702303#@$,0.0,,0.0
FAUG81522401,0.0 units,1.0,0.0
FAUG82522301,0.0 units,1.0,0.0
FAUG83522403,0.0,1.0,0.0
ID_FAUG81522602,0.0,1.0,0.0
FAUG81522101,0.0 units,1.0 units,-1.0
FAUG82521403,0.0,1.0,0.0
FAUG82521502,0.0,1.0,0.0
ID_FAUG81521602,0.0,1.0,0.0
N/A,0.0,1.0,0.0
FAUG82420103,0.0,1.0,0.0
FAUG81420603,0.0,1.0,0.0
FAUG83402603,1.0,1.0,
FAUG83622601,1.0,,1.0 units
NULL,1.0 units,1.0,1.0
FAUG82622602,1.0 units,1.0,1.0
FAUG81221303,1.0,1.0,1.0
FAUG83221102,,1.0,1.0
ID_FAUG83721203#@$,1.0 units,1.0,1.0
FAUG81503401,1.0,1.0,1.0
N/A,1.0,1.0,1.0
N/A,1.0,1.0,1.0
FAUG81720301,1.0,1.0,1.0
FAUG82720501,1.0,1.0,1.0
FAUG83902502,1.0,1.0,1.0 units
FAUG82220403,1.0 units,1.0,-1.0
FAUG83220203,1.0,1.0,1.0
FAUG83101301#@$,1.0,1.0 units,1.0
  FAUG82321403  ,1.0 units,1.0,1.0
FAUG82203302,-1.0 units,,1.0
FAUG82102502,1.0,1.0,1.0
FAUG81301202,1.0,1.0,1.0 units
FAUG83201501,-1.0,1.0,1.0
FAUG82420102,1.0,1.0,1.0
FAUG83121401,1.0,1.0,1.0
FAUG81121203,1.0,1.0,1.0 units
FAUG81121202,1.0,1.0,1.0
Faug83522401,1.0,1.0 units,1.0 units
FAUG82522403#@$,1.0,1.0 units,1.0
FAUG81522601,1.0,1.0,1.0
  FAUG81422602  ,1.0,1.0,1.0
FAUG82702102,1.0,1.0 units,1.0
ID_FAUG83702202,1.0,1.0,1.0
NULL,1.0,1.0,1.0
FAUG81903101,,,1.0 units
FAUG82520601,1.0,1.0,1.0
FAUG83403501,1.0,1.0,1.0
FAUG81403601#@$,1.0,1.0,1.0 units
FAUG83403403,1.0,1.0,1.0
FAUG82403503,1.0,1.0,1.0
FAUG81202503,1.0 units,1.0,
ID_#@$,1.0,1.0,1.0
FAUG81703302#@$,1.0,1.0,
FAUG83603503,1.0,1.0,1.0
FAUG81603101,1.0,1.0,-1.0
FAUG83103301,1.0,0.0,0.0
FAUG84103403,-1.0,0.0 units,0.0
FAUG82103501,1.0,0.0,0.0
N/A,1.0,0.0,0.0
FAUG82903601,1.0,0.0,0.0
FAUG84903501,1.0,0.0 units,0.0
FAUG82903502,1.0,0.0,0.0
FAUG84702603,1.0,0.0,0.0
  FAUG82702503  ,1.0,0.0,0.0
FAUG83601502,1.0,0.0 units,0.0
FAUG84601502,1.0,0.0,0.0
,1.0,-1.0,0.0
FAUG84301603,1.0,0.0,0.0
FAUG84621502#@$,1.0,0.0,
FAUG83621601,1.0 units,0.0,0.0
FAUG83101502,1.0,0.0 units,0.0 units
FAUG84102502,1.0,0.0,0.0
ID_  FAUG83102202  ,1.0,0.0,0.0
FAUG84902302#@$,1.0,0.0,0.0 units
ID_FAUG84902601,1.0,0.0,0.0
ID_,1.0,0.0 units,-1.0
FAUG83321202,1.0,0.0,0.0
FAUG82321502,1.0,0.0,0.0
FAUG84321601,1.0,0.0,0.0
ID_FAUG83402302,1.0,0.0,0.0
ID_FAUG84402401,1.0,0.0,0.0
  FAUG83720302  ,1.0 units,0.0 Units,0.0
FAUG82720601,1.0,0.0,0.0
  FAUG83221302  ,1.0,0.0 units,0.0
FAUG82703602,1.0,0.0,-1.0
faug83401103,1.0,0.0,0.0
FAUG82401602,1.0,0.0,0.0
FAUG83622503,1.0,0.0,0.0
FAUG84320602#@$,1.0 units,0.0,0.0
FAUG83320403,1.0,0.0,0.0
FAUG83721201,1.0,0.0,0.0
FAUG84122601#@$,1.0,0.0,0.0
  FAUG84220602  ,1.0,0.0,0.0
,1.0,0.0,0.0
FAUG83520602,1.0,0.0,0.0
FAUG84501603,1.0,0.0,0.0
Faug82501203,1.0,0.0,0.0
FAUG84503502,1.0,0.0,0.0
FAUG82503503#@$,1.0,0.0,0.0
FAUG84603503,1.0 Units,0.0,0.0
FAUG82603603,1.0,0.0,0.0
FAUG84603101,1.0,0.0,0.0
ID_FAUG84403502,1.0,0.0,0.0
  FAUG82421301  ,,nan units,0.0
FAUG82421602,1.0,0.0,0.0
FAUG83421501,-1.0,0.0,0.0
FAUG84421602,1.0,0.0,0.0
FAUG83303302,-1.0,0.0,0.0
FAUG83522501#@$,,0.0,0.0
FAUG83402103,0.0,0.0 UNITS,0.0
FAUG84201303,0.0,0.0,0.0
,0.0,0.0,0.0
ID_FAUG82721301,0.0,0.0,0.0
FAUG84103502,0.0,0.0,0.0
  FAUG82702201  ,0.0,0.0,0.0
FAUG84702101,0.0,0.0,0.0
  FAUG83522503  ,0.0 units,0.0,0.0
  FAUG82422302  ,0.0,0.0,0.0
ID_FAUG84422302,,0.0,0.0
FAUG83422601,0.0,0.0,0.0
ID_FAUG83121201,0.0,0.0,0.0
FAUG82121102,0.0 units,0.0,0.0
N/A,0.0,0.0 units,0.0
FAUG83520603,0.0,0.0,0.0
FAUG82520102,0.0,0.0,0.0
NULL,0.0,0.0,
FAUG84520203#@$,0.0,0.0,0.0
FAUG83520502,,0.0,0.0
FAUG83421503,0.0 units,0.0,0.0
  faug84421401  ,0.0,0.0,0.0
FAUG82421203,0.0,0.0 units,0.0 units
faug84421203,0.0,0.0,0.0
FAUG84421603,0.0,0.0,0.0
FAUG83421502,0.0,0.0,0.0
faug82421101,0.0,0.0,0.0
  FAUG83122603  ,0.0,0.0,0.0
NULL,0.0,0.0 units,0.0 units
FAUG82122401,0.0,0.0,0.0
faug84122403,0.0,0.0 units,0.0
  FAUG84422301  #@$,0.0,1.0,0.0
FAUG83422201,0.0,1.0,0.0
FAUG82422403,0.0,1.0,0.0
  NULL  ,0.0,1.0,0.0 units
FAUG82422101#@$,0.0,1.0,0.0
FAUG83122602,0.0,1.0 units,0.0 units
faug84122103,0.0,1.0,0.0
FAUG82720303,0.0,1.0,0.0
FAUG83720402,0.0,,0.0
FAUG84720401,0.0,1.0,0.0
  Faug82720403  ,0.0,1.0,0.0
Faug82303603,0.0,1.0 units,0.0
FAUG84320101,-1.0,1.0,0.0
FAUG84203401,0.0,1.0,0.0
FAUG84721203,0.0,1.0,0.0
FAUG84321102,0.0,1.0,0.0
FAUG84221402#@$,0.0 units,1.0,0.0 units
faug82221503,0.0,1.0 units,0.0
  FAUG83622602  #@$,0.0,1.0,0.0
FAUG82621501,0.0,1.0,0.0
N/A,0.0,1.0,0.0
FAUG84501302,0.0,1.0 units,0.0
FAUG84703102#@$,0.0,1.0 Units,0.0
faug82401502,0.0 units,1.0,0.0
,0.0,1.0,0.0
FAUG82402102,0.0,1.0 units,0.0
FAUG83601602,0.0 units,1.0,0.0
NULL,0.0,1.0,0.0
FAUG84522302#@$,0.0,1.0,0.0
ID_FAUG82522401,0.0,1.0,0.0
N/A,0.0,1.0,0.0
FAUG83521203,0.0,1.0,0.0
ID_FAUG84521602,0.0,1.0,0.0
FAUG82521503,-1.0,1.0,0.0 units
Null,0.0,,0.0
FAUG84121602,0.0,1.0,0.0
FAUG84121403,0.0,1.0,0.0
NULL,0.0,1.0 units,
FAUG83420203,0.0,1.0 units,0.0
FAUG84420203#@$,0.0,1.0,0.0
  FAUG82402103  ,1.0,1.0,1.0
FAUG83402502,1.0,1.0,1.0
FAUG82622603,1.0,1.0,1.0
FAUG84622203,1.0,1.0,1.0
FAUG82221102#@$,1.0,1.0,1.0
FAUG84221503,1.0,1.0,1.0 units
FAUG84721502,1.0,-1.0,1.0
FAUG82320503,1.0 units,1.0 units,-1.0
FAUG82503301,1.0,1.0,
  FAUG83503503  ,1.0,-1.0,1.0 units
FAUG84503602,,1.0 units,-1.0
NULL,1.0,1.0 units,1.0
N/A,1.0,1.0,
ID_FAUG84401602,1.0,1.0,1.0
FAUG84720303,1.0,1.0,1.0
ID_FAUG82902502,1.0,1.0,1.0
FAUG83902201,1.0,1.0,
FAUG82220103,1.0,-1.0,1.0
FAUG82220202,,1.0,-1.0
ID_FAUG82621203,1.0,1.0,1.0
FAUG82101503,-1.0,1.0,1.0
N/A,1.0,1.0,-1.0
FAUG84203302,1.0,1.0,1.0
NULL#@$,1.0,1.0,1.0 units
ID_FAUG83203502,1.0,1.0,1.0
  FAUG83301602  ,1.0,1.0,1.0
FAUG83201301,1.0,1.0,1.0
FAUG82201402,1.0,1.0,1.0
faug84201603,1.0,1.0,1.0 units
FAUG83420602,1.0,1.0,1.0
Faug83121503,1.0,1.0,1.0
FAUG82522103,1.0,1.0 units,1.0
FAUG83522102,1.0,1.0,1.0
FAUG84522201,1.0,1.0,1.0
  FAUG83422603  ,1.0,1.0,
FAUG82521201,1.0,1.0,1.0
FAUG83702602,1.0,1.0,1.0
id_  null  ,1.0,-1.0,-1.0
FAUG82601401,1.0,1.0,1.0
FAUG84520303,1.0,1.0 units,1.0
FAUG82520202#@$,1.0,1.0 units,1.0 units
  FAUG82403603  ,1.0,1.0,1.0
FAUG82403401,1.0,1.0,1.0
FAUG83403503,,1.0,1.0
ID_N/A#@$,1.0,1.0,1.0
FAUG82202101,1.0,1.0 units,1.0
FAUG84303403,-1.0,1.0,
FAUG82303203,1.0,1.0,1.0
FAUG83703402,1.0,1.0,1.0
FAUG84703202,1.0,-1.0,1.0
FAUG83603303,1.0,1.0,1.0
FAUG85103601,1.0,0.0,0.0
FAUG83103603,1.0,0.0,0.0
Faug84103101,1.0 units,0.0 units,0.0
FAUG84903602,-1.0,0.0,0.0
FAUG83903303,1.0,0.0,0.0
FAUG85903503,1.0 units,0.0,0.0 Units
ID_FAUG83903201,1.0,0.0,0.0 units
FAUG84702601,1.0,0.0,0.0
  FAUG83702502  ,1.0 units,0.0,0.0
ID_  FAUG84601602  ,1.0,0.0,0.0
faug83601603,1.0,0.0,0.0
FAUG85203503,-1.0,0.0,0.0
FAUG84203501,1.0,0.0,0.0
FAUG85203101,,0.0,0.0
FAUG84621603,1.0,0.0,0.0
Faug84102103,-1.0,0.0,0.0
ID_NULL,,0.0,0.0
Faug84902403#@$,1.0,0.0,0.0
FAUG83201403,1.0,0.0,0.0
FAUG85201601,1.0,-1.0,0.0
FAUG85201403#@$,1.0 units,0.0,0.0
FAUG85202301,1.0 Units,0.0,0.0 units
FAUG84202603,1.0,0.0,0.0
,1.0,0.0 units,0.0
faug83321603,-1.0,0.0,0.0
  Faug84402303  ,-1.0,0.0,0.0
FAUG85402503,1.0,0.0,0.0
FAUG83402503,1.0,0.0,0.0
Faug83720603,1.0,0.0,0.0
    ,1.0,0.0,
FAUG83401502#@$,1.0,0.0,0.0
FAUG85401601,1.0 units,0.0 units,0.0
faug84622503,1.0,0.0,0.0
FAUG85320503,1.0,0.0,0.0
