ORDER_ID,customer.id,order_placement_date
FJUL718421403,789421.0 units,"Friday, July 15, 2022"
FJUL717320603,789320.0,"Friday, July 15, 2022"
FJUL716420403,-1.0,"Friday, July 15, 2022"
FJUL718902501,789902.0,07/15/2022
FJUL718221601,789221.0,"Friday, July 15, 2022"
  fjul716503602  ,789503.0,"Friday, July 15, 2022"
FJUL717102602#@$,789102.0,"Friday, July 15, 2022"
FJUL718720503,789720.0,"Friday, July 15, 2022"
FJUL717121501#@$,789121.0,07/15/2022
FJUL717622503,789622.0,"Friday, July 15, 2022"
Fjul716121503,789121.0,NULL
FJUL718521503,789521.0,"Friday, July 15, 2022"
FJUL717103503,789103.0,"Friday, July 15, 2022"
FJUL718902503,ID_789902.0,"Friday, July 15, 2022"
FJUL716202503,789202.0,"Friday, July 15, 2022"
FJUL716101601,789101.0 units,07/15/2022
ID_FJUL716303503,789303.0,"Friday, July 15, 2022"
FJUL717122503,789122.0,"Friday, July 15, 2022"
FJUL718422603,789422.0 units,"friday, july 15, 2022"
ID_FJUL716603103,789603.0,"Friday, July 15, 2022"
  FJUL716703103  ,ID_-1.0 units,07/15/2022
FJUL716702601,789702.0,"Friday, July 15, 2022#@$"
FJUL716201103,789201.0,"Friday, July 15, 2022"
FJUL717203103,ID_789203.0,07/15/2022
FJUL717621103,ID_-1.0,"Friday, July 15, 2022#@$"
FJUL716522103,789522.0,"friday, july 15, 2022"
ID_  FJUL716622603  ,-1.0,"Friday, July 15, 2022"
  FJUL717622602  ,789622.0,"  Friday, July 15, 2022  "
fjul718622601,789622.0,"Friday, July 15, 2022"
FJUL718202103,789202.0,
FJUL718420103,789420.0,"Friday, July 15, 2022"
  FJUL716902601  ,789902.0,"Friday, July 15, 2022"
FJUL717103601,789103.0,"Friday, July 15, 2022"
FJUL718201601#@$,789201.0,"Friday, July 15, 2022"
FJUL717303601,789303.0,"Friday, July 15, 2022"
FJUL717121601,789121.0,NULL
FJUL717101601,789101.0,"  Friday, July 15, 2022  "
FJUL718320601,,"Friday, July 15, 2022"
N/A,789422.0,"Friday, July 15, 2022"
FJUL716503601#@$,789503.0,"  Friday, July 15, 2022  "
N/A,789220.0,07/15/2022
FJUL718720603,789720.0,"Friday, July 15, 2022"
FJUL716420601,789420.0,"Friday, July 15, 2022"
FJUL718501601,789501.0,"  Friday, July 15, 2022  "
  FJUL716402402  ,789402.0,"friday, july 15, 2022"
FJUL717320402,ID_789320.0,"Friday, July 15, 2022"
FJUL718320402,789320.0,07/15/2022
  FJUL716703402  ,,"Friday, July 15, 2022"
FJUL718520402,789520.0,"  Friday, July 15, 2022  "
FJUL718503402#@$,-1.0,"Friday, July 15, 2022"
FJUL717521402,789521.0,"Friday, July 15, 2022"
FJUL716903602,789903.0,07/15/2022
null,-1.0,"friday, july 15, 2022"
FJUL718122201,ID_789122.0,"Friday, July 15, 2022"
FJUL717621401,789621.0 units,07/15/2022
Id_Fjul716401201,789401.0,"Friday, July 15, 2022"
Fjul717403201,ID_-1.0,"Friday, July 15, 2022"
FJUL716221201#@$,789221.0,07/15/2022
  FJUL717221201  ,789221.0 units,"Friday, July 15, 2022"
FJUL717201201,789201.0,
FJUL718401203,789401.0,"Friday, July 15, 2022"
FJUL716520501,789520.0,
ID_FJUL716501501,789501.0,"Friday, July 15, 2022"
FJUL717902501,ID_-1.0,"Friday, July 15, 2022"
FJUL716420501,789420.0,07/15/2022
FJUL718303501,789303.0,"Friday, July 15, 2022"
FJUL717220501,789220.0,"Friday, July 15, 2022"
  FJUL717622501  ,ID_789622.0,"Friday, July 15, 2022"
fjul718301602,ID_789301.0,"Friday, July 15, 2022"
Fjul716303602#@$,789303.0,
Fjul717520602,789520.0,"Friday, July 15, 2022"
FJUL718622602#@$,789622.0,"Friday, July 15, 2022"
  FJUL716522101  ,ID_789522.0,"Friday, July 15, 2022"
FJUL718303101,,"Friday, July 15, 2022"
FJUL716703603,789703.0,"Friday, July 15, 2022#@$"
FJUL716121101,789121.0,"Friday, July 15, 2022"
fjul718121101,ID_789121.0,"Friday, July 15, 2022"
FJUL716720101,789720.0,07/15/2022
FJUL717520101,ID_789520.0,"Friday, July 15, 2022"
FJUL717402101,789402.0,"Friday, July 15, 2022"
NULL,789603.0,"Friday, July 15, 2022"
fjul716122401,,NULL
NULL,789220.0,"Friday, July 15, 2022"
fjul718321603,789321.0 units,"Friday, July 15, 2022"
FJUL717603603#@$,789603.0,"Friday, July 15, 2022"
FJUL716203603,789203.0 units,07/15/2022
FJUL716103603,789103.0,07/15/2022
FJUL716202603,789202.0,"Friday, July 15, 2022#@$"
FJUL718122603,ID_789122.0,"  Friday, July 15, 2022  "
FJUL718301202,789301.0 units,"Friday, July 15, 2022"
FJUL718703202,789703.0,"Friday, July 15, 2022"
FJUL717522202,789522.0,07/15/2022
FJUL718721303,,"Friday, July 15, 2022"
FJUL716520303,789520.0,NULL
FJUL719601503,789601.0 units,"  Saturday, July 16, 2022  "
N/A,ID_789422.0,"Saturday, July 16, 2022"
ID_FJUL717203602,789203.0,"Saturday, July 16, 2022"
FJUL717522203,789522.0,"Saturday, July 16, 2022"
ID_FJUL718522203,789522.0,"Saturday, July 16, 2022"
FJUL718202203,789202.0,NULL
FJUL718720501,789720.0 units,"Saturday, July 16, 2022"
FJUL717121503,ID_789121.0,"Saturday, July 16, 2022"
  FJUL717221203  ,789221.0,"Saturday, July 16, 2022"
FJUL718221401,ID_789221.0 units,"SATURDAY, JULY 16, 2022"
FJUL718201203#@$,,"Saturday, July 16, 2022"
ID_FJUL717601601,ID_789601.0,"Saturday, July 16, 2022"
FJUL717622203,789622.0,"Saturday, July 16, 2022#@$"
ID_FJUL719622203,789622.0,07/16/2022
FJUL717102203,Id_789102.0,"Saturday, July 16, 2022"
fjul718122303#@$,789122.0,07/16/2022
FJUL717702401,789702.0,"Saturday, July 16, 2022"
  fjul717320302  ,789320.0,"  Saturday, July 16, 2022  "
FJUL718721302#@$,789721.0,"Saturday, July 16, 2022"
ID_FJUL717321302,789321.0,"Saturday, July 16, 2022"
FJUL718321502,ID_789321.0,"Saturday, July 16, 2022"
FJUL719421603,789421.0,"saturday, july 16, 2022"
FJUL718403401,789403.0,"SATURDAY, JULY 16, 2022"
FJUL719403302,789403.0,NULL
NULL#@$,789902.0,"Saturday, July 16, 2022"
FJUL718521302,789521.0,"  Saturday, July 16, 2022  "
FJUL718303302,789303.0,07/16/2022
  FJUL719303602  ,789303.0,"Saturday, July 16, 2022"
Fjul717202501,789202.0,"Saturday, July 16, 2022"
FJUL719202302,789202.0 units,"Saturday, July 16, 2022"
N/A,789720.0,"Saturday, July 16, 2022"
FJUL717101302,789101.0,"saturday, july 16, 2022"
ID_FJUL718203302,789203.0,"Saturday, July 16, 2022"
FJUL719603603,ID_789603.0,"Saturday, July 16, 2022"
FJUL719522302,789522.0,"Saturday, July 16, 2022"
FJUL717903603,789903.0,#@$
FJUL719903302,789903.0,"Saturday, July 16, 2022"
FJUL717402302,789402.0,"Saturday, July 16, 2022"
ID_FJUL718402403,ID_789402.0,"saturday, july 16, 2022"
,789721.0,"saturday, july 16, 2022"
FJUL719102602,789102.0,"Saturday, July 16, 2022#@$"
FJUL717320301,789320.0,N/A
  FJUL719122403  ,789122.0,07/16/2022
  NULL  ,789103.0,"Saturday, July 16, 2022"
FJUL719402602,789402.0,07/16/2022
,789521.0,07/16/2022
ID_FJUL718221301,789221.0,"Saturday, July 16, 2022"
FJUL717621502,789621.0,"Saturday, July 16, 2022"
FJUL719621301,789621.0,"Saturday, July 16, 2022"
FJUL718702503,ID_789702.0,07/16/2022
FJUL719902601,789902.0,"Saturday, July 16, 2022"
fjul718603603,789603.0,N/A
FJUL718303401,789303.0,"Saturday, July 16, 2022"
,789403.0,07/16/2022
fjul719403103,ID_789403.0,"Saturday, July 16, 2022"
,789402.0,"Saturday, July 16, 2022"
FJUL719520102,789520.0,"Saturday, July 16, 2022"
FJUL717622402,789622.0,"  Saturday, July 16, 2022  "
FJUL718503102,789503.0,07/16/2022
FJUL719621601,789621.0,"Saturday, July 16, 2022"
FJUL718220402,789220.0,"Saturday, July 16, 2022"
FJUL719402402,789402.0,"  Saturday, July 16, 2022  "
fjul718420402,789420.0,07/16/2022
FJUL717303402,789303.0 units,"saturday, july 16, 2022"
FJUL717703402#@$,789703.0 UNITS,"Saturday, July 16, 2022#@$"
FJUL718703503,789703.0,N/A
FJUL718721402,789721.0,"Saturday, July 16, 2022"
FJUL718122502,789122.0,"  Saturday, July 16, 2022  "
FJUL717621402,789621.0,"Saturday, July 16, 2022"
fjul717102402,789102.0,"Saturday, July 16, 2022"
NULL,789102.0,"Saturday, July 16, 2022"
FJUL717303201#@$,789303.0,"  Saturday, July 16, 2022  "
FJUL719303201,789303.0,"Saturday, July 16, 2022"
FJUL717603501,789603.0,NULL
FJUL718621602,789621.0,"Saturday, July 16, 2022"
FJUL718420201,789420.0,NULL
  Fjul719521201  ,789521.0 units,"Saturday, July 16, 2022"
FJUL717902502,Id_789902.0,"Saturday, July 16, 2022"
Fjul719721602,789721.0,07/16/2022
FJUL717103502,789103.0,"Saturday, July 16, 2022"
FJUL717422502,ID_789422.0,07/16/2022
FJUL717501201,789501.0,07/16/2022
FJUL718501502,789501.0,"Saturday, July 16, 2022"
ID_FJUL719201202,ID_789201.0,"saturday, july 16, 2022"
Id_Fjul719522201,789522.0,"Saturday, July 16, 2022#@$"
FJUL719703501,789703.0,"Saturday, July 16, 2022"
  NULL  ,789503.0,"Saturday, July 16, 2022"
FJUL717321501,789321.0,"Saturday, July 16, 2022"
N/A,ID_789522.0 units,"saturday, july 16, 2022"
FJUL719522501,789522.0 units,07/16/2022
  FJUL718420501  ,ID_789420.0,"Saturday, July 16, 2022"
  FJUL719121501  ,789121.0,"Saturday, July 16, 2022"
Fjul719101501,789101.0,"Saturday, July 16, 2022"
FJUL717421501,789421.0,07/16/2022
FJUL719720603,789720.0,"Saturday, July 16, 2022"
FJUL718301501#@$,789301.0,"Saturday, July 16, 2022"
FJUL717420602,789420.0,"Saturday, July 16, 2022"
Fjul718420603,ID_-1.0,"Saturday, July 16, 2022"
FJUL718103602,789103.0,"  Saturday, July 16, 2022  "
FJUL718601602#@$,ID_789601.0,"Saturday, July 16, 2022"
FJUL717201602,789201.0,"  Saturday, July 16, 2022  #@$"
FJUL718520603#@$,789520.0,"Saturday, July 16, 2022"
FJUL718902602,ID_789902.0,"Saturday, July 16, 2022"
FJUL719902602,789902.0,  N/A  
fjul717220602,789220.0,"Saturday, July 16, 2022"
FJUL718521603,789521.0,"Saturday, July 16, 2022#@$"
FJUL719220603,789220.0,"Saturday, July 16, 2022"
fjul719603101,789603.0,"Saturday, July 16, 2022"
FJUL717203101,789203.0,"Saturday, July 16, 2022"
FJUL718702101,789702.0,07/16/2022
FJUL719103101,789103.0,NULL
FJUL717122101,789122.0,"Saturday, July 16, 2022"
FJUL719622401,789622.0,"Saturday, July 16, 2022"
FJUL718121401,ID_789121.0,
FJUL718320502,789320.0,"Saturday, July 16, 2022"
N/A,789702.0,"Saturday, July 16, 2022"
,789702.0 units,"Saturday, July 16, 2022"
  FJUL719301401  #@$,ID_789301.0,N/A
FJUL717721401,789721.0,"Saturday, July 16, 2022"
FJUL717122401,789122.0,"Saturday, July 16, 2022"
N/A,789401.0,"Saturday, July 16, 2022"
  FJUL718101601  ,789101.0,07/16/2022
ID_FJUL717221401,789221.0,"Saturday, July 16, 2022"
n/a,789121.0,"Saturday, July 16, 2022"
Id_Fjul719103603,789103.0,"Saturday, July 16, 2022"
fjul718301601#@$,789301.0,"Saturday, July 16, 2022"
FJUL719622202,789622.0,"Saturday, July 16, 2022"
FJUL719221202,789221.0 units,"Saturday, July 16, 2022"
FJUL718220202,ID_789220.0,"Saturday, July 16, 2022"
ID_FJUL718603601,ID_789603.0 units,"Saturday, July 16, 2022"
  FJUL719422303  ,789422.0,"Saturday, July 16, 2022#@$"
FJUL718903303,ID_789903.0,07/16/2022
FJUL719420102,789420.0,"Saturday, July 16, 2022"
ID_FJUL718220102,789220.0,"Saturday, July 16, 2022"
FJUL719420502,789420.0 units,"Saturday, July 16, 2022"
ID_FJUL719320502,789320.0,"Saturday, July 16, 2022"
FJUL717520502,789520.0,07/16/2022
FJUL719101502,789101.0,"Saturday, July 16, 2022"
FJUL717421502,789421.0,
FJUL718621403,-1.0,"Saturday, July 16, 2022"
FJUL717501403,789501.0,"Saturday, July 16, 2022"
FJUL719501403,789501.0,"Saturday, July 16, 2022"
FJUL717201403,789201.0,"Saturday, July 16, 2022"
FJUL717522601,ID_789522.0 units,"Saturday, July 16, 2022"
FJUL718622503,ID_789622.0,"saturday, july 16, 2022"
ID_FJUL717403503,789403.0,"saturday, july 16, 2022"
FJUL718321503,-1.0,  N/A  
FJUL719321503,789321.0 UNITS,"Saturday, July 16, 2022"
FJUL717420503,ID_789420.0,"Saturday, July 16, 2022"
FJUL718401503,789401.0,"Saturday, July 16, 2022"
ID_FJUL719401503,789401.0,"Saturday, July 16, 2022"
FJUL717903503#@$,-1.0,"Saturday, July 16, 2022"
FJUL717201503,,"Saturday, July 16, 2022"
FJUL719520503,789520.0,"Saturday, July 16, 2022"
FJUL719402503,789402.0,"Saturday, July 16, 2022"
FJUL719303503,789303.0,"Saturday, July 16, 2022"
ID_FJUL719702103,789702.0,"Saturday, July 16, 2022"
FJUL719601103,ID_789601.0,"Saturday, July 16, 2022"
FJUL719501103,789501.0,"SATURDAY, JULY 16, 2022#@$"
FJUL717121103,789121.0,"Saturday, July 16, 2022"
N/A,,"Saturday, July 16, 2022"
FJUL717301103,789301.0,"Saturday, July 16, 2022"
fjul719601601#@$,789601.0,"  saturday, july 16, 2022  "
ID_  FJUL717521601  ,789521.0,"  Saturday, July 16, 2022  "
Id_Fjul719521601,789521.0,"Saturday, July 16, 2022"
FJUL719101601,789101.0,"  Saturday, July 16, 2022  "
NULL,789121.0,"Sunday, July 17, 2022"
fjul720121603,789121.0,"Sunday, July 17, 2022"
ID_FJUL718101602,789101.0,"Sunday, July 17, 2022#@$"
N/A,789101.0 units,"Sunday, July 17, 2022"
FJUL720721602,789721.0,"Sunday, July 17, 2022"
  FJUL720122602  ,789122.0,"Sunday, July 17, 2022"
,-1.0,07/17/2022
FJUL718220101,789220.0,"Sunday, July 17, 2022"
FJUL718501101,789501.0,"Sunday, July 17, 2022"
FJUL720522101,789522.0 units,N/A
FJUL718603501,789603.0,07/17/2022
FJUL720703602,789703.0,07/17/2022
,789321.0,"Sunday, July 17, 2022"
fjul720321502,789321.0 units,"Sunday, July 17, 2022"
NULL,789320.0,"Sunday, July 17, 2022"
FJUL720702601,789702.0,"Sunday, July 17, 2022"
FJUL718103603,789103.0,N/A
ID_N/A,789621.0,"Sunday, July 17, 2022"
n/a#@$,789520.0,"Sunday, July 17, 2022"
ID_  FJUL719402203  ,789402.0,"Sunday, July 17, 2022"
fjul720121401,789121.0,"  Sunday, July 17, 2022  "
FJUL718102601,ID_789102.0,"  Sunday, July 17, 2022  "
FJUL720503401#@$,789503.0,"Sunday, July 17, 2022"
FJUL718202603,789202.0,"Sunday, July 17, 2022"
FJUL718520401#@$,789520.0,"Sunday, July 17, 2022"
FJUL720702401,789702.0,"  Sunday, July 17, 2022  "
FJUL719303603,789303.0,"Sunday, July 17, 2022"
N/A,Id_789303.0,"Sunday, July 17, 2022"
  fjul720422402  ,789422.0,"Sunday, July 17, 2022"
ID_FJUL718122401,789122.0 units,"Sunday, July 17, 2022"
FJUL718601601,ID_789601.0 units,"Sunday, July 17, 2022"
FJUL719720401,789720.0,"Sunday, July 17, 2022"
FJUL719421501,789421.0,"sunday, july 17, 2022"
FJUL718420403#@$,789420.0,"Sunday, July 17, 2022"
FJUL718521501,789521.0,"sunday, july 17, 2022"
FJUL720521401,789521.0,"  Sunday, July 17, 2022  "
FJUL718501603,789501.0,"Sunday, July 17, 2022"
  FJUL718401603  ,789401.0,
FJUL718403603,789403.0,"Sunday, July 17, 2022"
ID_FJUL720420603,789420.0,"Sunday, July 17, 2022"
FJUL718622603,789622.0,"Sunday, July 17, 2022"
FJUL719622603,789622.0,"Sunday, July 17, 2022"
FJUL720422603,ID_789422.0,"Sunday, July 17, 2022"
FJUL718421603,789421.0,"Sunday, July 17, 2022#@$"
FJUL718503603,id_789503.0,"SUNDAY, JULY 17, 2022"
FJUL719503603,789503.0,"Sunday, July 17, 2022"
FJUL718703603,-1.0,"Sunday, July 17, 2022"
FJUL718203603,789203.0 units,07/17/2022
NULL,789601.0,"Sunday, July 17, 2022"
ID_FJUL720601603,789601.0,"Sunday, July 17, 2022"
FJUL719122603,789122.0,
FJUL719102202,789102.0,"Sunday, July 17, 2022"
ID_FJUL720622202,789622.0 units,"  Sunday, July 17, 2022  "
FJUL718122202,789122.0,"Sunday, July 17, 2022"
FJUL719903202,789903.0,"Sunday, July 17, 2022"
FJUL720403203#@$,789403.0,"Sunday, July 17, 2022"
,ID_789103.0,"Sunday, July 17, 2022"
FJUL719422202#@$,789422.0,"Sunday, July 17, 2022"
FJUL720721303,789721.0,"Sunday, July 17, 2022"
FJUL718421601,789421.0,"Sunday, July 17, 2022"
FJUL720421202,789421.0 units,N/A
Fjul720201302#@$,789201.0,"Sunday, July 17, 2022"
FJUL719520203,789520.0,"Sunday, July 17, 2022"
FJUL719202601,789202.0,"Sunday, July 17, 2022"
FJUL719522502,789522.0,"Sunday, July 17, 2022"
FJUL719501502,789501.0,07/17/2022
FJUL718902303,789902.0,"  Sunday, July 17, 2022  "
FJUL718121303#@$,789121.0,07/17/2022
FJUL720121601,ID_789121.0,"Sunday, July 17, 2022"
fjul719903601,789903.0,"Sunday, July 17, 2022"
N/A,ID_789621.0,"Sunday, July 17, 2022"
FJUL718521303,789521.0,"Sunday, July 17, 2022"
FJUL719401203,ID_789401.0,"Sunday, July 17, 2022"
FJUL720401602,789401.0,"Sunday, July 17, 2022"
FJUL719220501,789220.0,"SUNDAY, JULY 17, 2022"
,789220.0,"sunday, july 17, 2022"
FJUL719420501,789420.0 units,07/17/2022
FJUL720202503#@$,789202.0,"Sunday, July 17, 2022"
ID_FJUL720503203,-1.0 units,"  Sunday, July 17, 2022  "
FJUL720303203,789303.0,07/17/2022
  Fjul720621602  ,789621.0,"Sunday, July 17, 2022"
FJUL719721503,789721.0 units,"Sunday, July 17, 2022#@$"
fjul718501302,789501.0,"Sunday, July 17, 2022"
FJUL719122302,789122.0,"Sunday, July 17, 2022"
,789521.0 units,"Sunday, July 17, 2022#@$"
  FJUL719103302  ,ID_789103.0,"Sunday, July 17, 2022"
FJUL720203602,789203.0,NULL#@$
FJUL718522302,,"Sunday, July 17, 2022"
    ,789102.0,"Sunday, July 17, 2022"
FJUL719320301,789320.0,07/17/2022
FJUL718421501,ID_789421.0,"Sunday, July 17, 2022"
Fjul720421301,789421.0,"Sunday, July 17, 2022#@$"
fjul719321301,ID_789321.0 units,
  FJUL718121301  ,789121.0,"  Sunday, July 17, 2022  "
FJUL719203301#@$,789203.0,"  Sunday, July 17, 2022  "
FJUL719201402,789201.0,07/17/2022
FJUL718402503,789402.0,"Sunday, July 17, 2022"
  FJUL719503301  ,789503.0,"  Sunday, July 17, 2022  "
FJUL718520102,789520.0,N/A
FJUL720622102,789622.0,"SUNDAY, JULY 17, 2022"
FJUL720903402#@$,789903.0,"Sunday, July 17, 2022"
NULL,789102.0,"Sunday, July 17, 2022"
FJUL718122102,789122.0,"Sunday, July 17, 2022"
ID_FJUL719603402,Id_789603.0,"Sunday, July 17, 2022"
ID_FJUL720203102,789203.0,"Sunday, July 17, 2022"
FJUL719122601,-1.0,"  Sunday, July 17, 2022  "
FJUL720420602,789420.0,07/17/2022
FJUL719203502,789203.0,"Sunday, July 17, 2022"
ID_FJUL720503502#@$,789503.0,"Sunday, July 17, 2022"
  FJUL719422502  ,789422.0,"Sunday, July 17, 2022"
FJUL718702502,789702.0,"Sunday, July 17, 2022#@$"
ID_FJUL718303502,789303.0,"Sunday, July 17, 2022"
  FJUL720303502  ,789303.0,"Sunday, July 17, 2022"
ID_FJUL720221502#@$,ID_789221.0,"Sunday, July 17, 2022"
FJUL719402502,ID_789402.0,"Sunday, July 17, 2022"
FJUL720520403,789520.0,"Sunday, July 17, 2022"
FJUL719420403,-1.0,NULL
ID_FJUL720902403,789902.0,"Sunday, July 17, 2022"
FJUL720221403,789221.0,"Sunday, July 17, 2022"
FJUL718102403,,"Sunday, July 17, 2022#@$"
FJUL720102403,789102.0,"  Sunday, July 17, 2022  "
FJUL718521403,789521.0,"  Sunday, July 17, 2022  "
FJUL720521403,789521.0,07/17/2022
ID_FJUL718121403,789121.0,07/17/2022
FJUL720121403,789121.0,"Sunday, July 17, 2022"
  Fjul720702403  ,ID_789702.0,"Sunday, July 17, 2022"
FJUL719720503,789720.0,"Sunday, July 17, 2022"
FJUL720720601,789720.0,07/17/2022
FJUL720503503,789503.0,"  Sunday, July 17, 2022  "
FJUL719221503,789221.0,"SUNDAY, JULY 17, 2022"
FJUL718420503,789420.0,07/17/2022
Fjul719902503,ID_789902.0,"Sunday, July 17, 2022"
FJUL720603503,789603.0,07/17/2022
FJUL718721601,ID_789721.0,"Sunday, July 17, 2022"
FJUL720320503,789320.0,"SUNDAY, JULY 17, 2022"
FJUL720702503,789702.0,"Sunday, July 17, 2022"
FJUL720403103,789403.0,"Sunday, July 17, 2022"
N/A,789903.0,"Sunday, July 17, 2022"
Fjul720520103,789520.0,"Sunday, July 17, 2022"
FJUL718521103,789521.0,"Sunday, July 17, 2022"
FJUL719521103,789521.0,"  Sunday, July 17, 2022  #@$"
FJUL719121103#@$,789121.0,"sunday, july 17, 2022"
FJUL719720103,789720.0,"Sunday, July 17, 2022"
FJUL720720103,ID_789720.0,07/17/2022
FJUL718220103,789220.0,"  Sunday, July 17, 2022  "
Fjul720122103,789122.0,"  Sunday, July 17, 2022  #@$"
FJUL719401602,789401.0,"Sunday, July 17, 2022"
FJUL718301402,789301.0,"Sunday, July 17, 2022#@$"
FJUL719321501,789321.0,"SUNDAY, JULY 17, 2022"
FJUL718422103,789422.0,"Sunday, July 17, 2022"
FJUL720703601,789703.0,"Sunday, July 17, 2022"
FJUL718902601,789902.0,"Sunday, July 17, 2022"
FJUL718303601,789303.0,"Sunday, July 17, 2022"
fjul718321601,789321.0,"Sunday, July 17, 2022"
FJUL720421601,ID_789421.0,
FJUL718203601,789203.0 units,"Sunday, July 17, 2022"
FJUL718402402,789402.0,07/17/2022
FJUL719422402,789422.0,"Sunday, July 17, 2022"
FJUL718522402,789522.0,NULL
FJUL719522402,789522.0 units,"Sunday, July 17, 2022"
FJUL718221501#@$,ID_789221.0,"Sunday, July 17, 2022"
FJUL718421402,789421.0,"Sunday, July 17, 2022"
FJUL718121201,789121.0,"  Sunday, July 17, 2022  #@$"
Fjul719122201,789122.0,"Sunday, July 17, 2022"
FJUL719601201,789601.0,"Sunday, July 17, 2022"
ID_FJUL720721201#@$,789721.0,"Sunday, July 17, 2022"
FJUL720501201,789501.0,"Sunday, July 17, 2022"
FJUL719702201,789702.0 units,N/A
FJUL718422501,ID_789422.0,07/17/2022
fjul720603501,789603.0,"Sunday, July 17, 2022"
FJUL720103501,789103.0,"SUNDAY, JULY 17, 2022"
FJUL720402501,789402.0,"SUNDAY, JULY 17, 2022"
FJUL718622501,789622.0,07/17/2022
  fjul719301501  ,,"SUNDAY, JULY 17, 2022"
FJUL719201602,789201.0,"Sunday, July 17, 2022"
FJUL719321602,789321.0,07/18/2022
NULL,789103.0,"Monday, July 18, 2022"
FJUL720422203,789422.0,"Monday, July 18, 2022"
FJUL721422203,789422.0,"Monday, July 18, 2022"
ID_FJUL719203503,789203.0,"Monday, July 18, 2022#@$"
FJUL720203503,789203.0,"Monday, July 18, 2022#@$"
FJUL721203501,789203.0,N/A
N/A,789521.0,"Monday, July 18, 2022#@$"
FJUL719721402,789721.0,"Monday, July 18, 2022"
  FJUL720522503  ,789522.0,"Monday, July 18, 2022"
FJUL721522502,789522.0 units,NULL
FJUL719403203,789403.0,"Monday, July 18, 2022"
FJUL719221603,789221.0,"Monday, July 18, 2022"
FJUL720221203,789221.0,"Monday, July 18, 2022"
N/A,789321.0,07/18/2022
NULL,789501.0,"Monday, July 18, 2022"
  FJUL720601601  ,789601.0,"Monday, July 18, 2022"
FJUL721622303,789622.0,"Monday, July 18, 2022"
FJUL720903203,789903.0,"Monday, July 18, 2022"
FJUL719102302,789102.0,"Monday, July 18, 2022"
FJUL720603302,789603.0,"Monday, July 18, 2022"
FJUL721603302,789603.0,"Monday, July 18, 2022"
Fjul721721501,789721.0,"Monday, July 18, 2022"
FJUL720501302,789501.0,"Monday, July 18, 2022"
FJUL720221302,,"Monday, July 18, 2022"
ID_  FJUL720520302  ,789520.0,"Monday, July 18, 2022#@$"
fjul721421302,789421.0,"  Monday, July 18, 2022  "
FJUL721403302,,"Monday, July 18, 2022"
ID_FJUL719201302,789201.0,N/A
fjul720122302,789122.0,07/18/2022
FJUL721103302,789103.0,"Monday, July 18, 2022"
FJUL720720402,789720.0,"Monday, July 18, 2022"
  FJUL719203302  ,789203.0,"Monday, July 18, 2022"
FJUL720422302,789422.0,"Monday, July 18, 2022"
NULL,789420.0,"Monday, July 18, 2022#@$"
  FJUL719703301  ,789703.0,"Monday, July 18, 2022#@$"
FJUL719421301,789421.0,07/18/2022
FJUL719103601,789103.0,07/18/2022
FJUL720321501,789321.0,07/18/2022
FJUL719121503,789121.0,07/18/2022
FJUL720121301,789121.0,"Monday, July 18, 2022"
NULL,789501.0,"Monday, July 18, 2022"
FJUL721201301,789201.0 units,"Monday, July 18, 2022"
ID_FJUL720521603,ID_789521.0 units,"  Monday, July 18, 2022  "
FJUL721521301,789521.0,07/18/2022
Fjul719202501,ID_789202.0,07/18/2022
FJUL720522602,789522.0,"Monday, July 18, 2022"
  FJUL719903301  ,,"Monday, July 18, 2022"
  N/A  ,-1.0 units,"Monday, July 18, 2022"
FJUL721303301,789303.0 units,"Monday, July 18, 2022#@$"
ID_  FJUL721902301  ,789902.0,"  Monday, July 18, 2022  #@$"
FJUL721401301,789401.0,"Monday, July 18, 2022"
N/A#@$,-1.0,07/18/2022
FJUL719601502,789601.0,"Monday, July 18, 2022"
fjul720402601,789402.0,"Monday, July 18, 2022"
FJUL721521102,789521.0,N/A
FJUL720520602,789520.0,"Monday, July 18, 2022"
FJUL719902401,789902.0,"Monday, July 18, 2022"
ID_FJUL719503601,789503.0,"Monday, July 18, 2022"
FJUL720301201,789301.0,"Monday, July 18, 2022"
FJUL721421102,789421.0,"  Monday, July 18, 2022  "
FJUL721320102#@$,-1.0,07/18/2022
FJUL721702603,ID_789702.0,"Monday, July 18, 2022"
FJUL719101102,789101.0,07/18/2022
#@$,789102.0,"Monday, July 18, 2022"
FJUL721621403,-1.0,"Monday, July 18, 2022"
FJUL719201502,ID_789201.0,"  Monday, July 18, 2022  "
FJUL719220601,789220.0,"  Monday, July 18, 2022  "
  FJUL721903502  ,789903.0,"Monday, July 18, 2022"
NULL,789121.0,"Monday, July 18, 2022"
NULL,789603.0 units,"Monday, July 18, 2022#@$"
fjul720902502,789902.0,"Monday, July 18, 2022"
FJUL721902502,789902.0,
FJUL721503502,,"Monday, July 18, 2022"
FJUL721720601,789720.0,"Monday, July 18, 2022"
FJUL720101502,789101.0,"Monday, July 18, 2022"
FJUL721401502,ID_789401.0,
  FJUL719702502  ,789702.0,07/18/2022
FJUL720521502,789521.0,  N/A  
FJUL719621403,789621.0,07/18/2022
FJUL720421403,789421.0,"Monday, July 18, 2022"
  FJUL719402403  ,789402.0 units,"Monday, July 18, 2022"
FJUL719703403,789703.0,"Monday, July 18, 2022"
  NULL  ,789122.0,"Monday, July 18, 2022"
